id,ticket_id,category,priority,question,response
1012,BK1012,security_advice,high,Procedure to anti fraud guidelines update list online,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1013,BK1013,security_advice,high,How to secure my online banking account,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1014,BK1014,security_advice,high,How to how do i set strong transaction password instantly,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1015,BK1015,security_advice,high,Reasons to enable two factor authentication,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1016,BK1016,security_advice,high,How to should i write down my atm pin number now,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1017,BK1017,security_advice,high,Please help me to safe atm card swipe habits guidelines now,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1018,BK1018,security_advice,high,How to change net banking password regularly,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1019,BK1019,security_advice,high,Security warnings regarding public wifi banking,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1020,BK1020,security_advice,high,I am looking to keep upi pin secure safety tips,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1021,BK1021,security_advice,high,How to how do i set strong transaction password via mobile app,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1022,BK1022,security_advice,high,Is it safe to share my transaction otp with bank staff,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1023,BK1023,security_advice,high,What are secure digital banking protocols,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1024,BK1024,security_advice,high,Anti fraud guidelines update list,"Ensure account safety: 1) Never share your ATM PIN, UPI PIN, Net Banking Password, CVV, or OTP with anyone (even bank staff). 2) We will never request sensitive keys via call or SMS. 3) Change credentials frequently and enable two-factor authorization."
1025,BK1025,deposits_investments,low,Recurring deposit rd booking steps,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1026,BK1026,deposits_investments,low,Process to register for national pension system nps,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1027,BK1027,deposits_investments,low,Auto-debit sip date updates in portfolio,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1028,BK1028,deposits_investments,low,Fixed deposit calculator online tools,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1029,BK1029,deposits_investments,low,Fixed deposit calculator online tools,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1030,BK1030,deposits_investments,low,Invest in sovereign gold bonds online,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1031,BK1031,deposits_investments,low,How to open fixed deposit fd online now,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1032,BK1032,deposits_investments,low,How do i how to start a sip in mutual funds from home,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1033,BK1033,deposits_investments,low,Can you tell me how to premature closure of fixed deposit rd online,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1034,BK1034,deposits_investments,low,Premature closure of fixed deposit rd online,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1035,BK1035,deposits_investments,low,Tax saving mutual fund elss options,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1036,BK1036,deposits_investments,low,What is the minimum mutual fund sip investment,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1037,BK1037,deposits_investments,low,Register for national pension system,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1038,BK1038,deposits_investments,low,Is it possible to fixed deposit calculator online tools urgently,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1039,BK1039,deposits_investments,low,Mutual fund portfolio tracking in app,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1040,BK1040,deposits_investments,low,Open fixed deposit fd online,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1041,BK1041,deposits_investments,low,What is the way to national pension system nps registration online from home,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1042,BK1042,deposits_investments,low,Tell me how I can invest in sovereign gold bonds online urgently,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1043,BK1043,deposits_investments,low,How to start a sip in mutual funds,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1044,BK1044,deposits_investments,low,Open investment demat account via app,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1045,BK1045,deposits_investments,low,Quickest way to open investment demat accont via app,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1046,BK1046,deposits_investments,low,Is it possible to interest payout choices for fd quarterly monthly online,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1047,BK1047,deposits_investments,low,I need to how to open ppf account in this bank on the website,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1048,BK1048,deposits_investments,low,Can you tell me how to recurring deposit rd booking steps on the website,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1049,BK1049,deposits_investments,low,National pension system nps registration online,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1050,BK1050,deposits_investments,low,What is the minimum mutual fund sip investment,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1051,BK1051,deposits_investments,low,Lump sum mutual fund purchase steps,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1052,BK1052,deposits_investments,low,Interest payout choices for fd quarterly monthly,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1053,BK1053,deposits_investments,low,Could you help me register for national pension system instantly,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1054,BK1054,deposits_investments,low,I want to fixed deposit calculator online tools safely,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1055,BK1055,deposits_investments,low,How to open ppf account in this bank,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1056,BK1056,deposits_investments,low,Fixed deposit calculator online tools safely,"You can open Fixed Deposits (FD) and Recurring Deposits (RD) instantly online: App -> Invest -> Deposits. We also offer Mutual Funds, SIP setups (starting at ₹500/month), Public Provident Fund (PPF) accounts, and Sovereign Gold Bonds under the Invest & Wealth dashboard."
1057,BK1057,bill_payments_fastag,medium,Fastag recharge upi id format details,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1058,BK1058,bill_payments_fastag,medium,Mobile postpaid and prepaid recharge steps,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1059,BK1059,bill_payments_fastag,medium,Recharge my fastag instantly via upi,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1060,BK1060,bill_payments_fastag,medium,Link fastag wallet to bank account,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1061,BK1061,bill_payments_fastag,medium,What is bbps in banking application,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1062,BK1062,bill_payments_fastag,medium,Buy new car fastag online delivery tracking,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1063,BK1063,bill_payments_fastag,medium,Utility bills history download BBPS,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1064,BK1064,bill_payments_fastag,medium,Please help me to link fastag wallet to bank account without visiting branch,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1065,BK1065,bill_payments_fastag,medium,Cancel autopay schedule for mobile bill,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1066,BK1066,bill_payments_fastag,medium,Gas bill payment fail refund status,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1067,BK1067,bill_payments_fastag,medium,How to apply for fastag online,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1068,BK1068,bill_payments_fastag,medium,Mobile postpaid and prepaid recharge steps,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1069,BK1069,bill_payments_fastag,medium,Tell me how I can postpaid mobile recharge failed but money got deducted online,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1070,BK1070,bill_payments_fastag,medium,Recharge failed and money deducted,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1071,BK1071,bill_payments_fastag,medium,Dth subscription recharge online app,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1072,BK1072,bill_payments_fastag,medium,How do i recharge my fastag instantly via upi urgently,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1073,BK1073,bill_payments_fastag,medium,Vehicle registration rc upload fastag process,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1074,BK1074,bill_payments_fastag,medium,Pay utility electricity bill online,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1075,BK1075,bill_payments_fastag,medium,Please guide me on how to dth subscription recharge online app safely,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1076,BK1076,bill_payments_fastag,medium,Procedure to recharge my fastag instantly via upi now,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1077,BK1077,bill_payments_fastag,medium,Recharge broadband bill through mobile app,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1078,BK1078,bill_payments_fastag,medium,How to buy new car fastag online delivery tracking via mobile app,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1079,BK1079,bill_payments_fastag,medium,Procedure to dth subscription recharge online app on the website,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1080,BK1080,bill_payments_fastag,medium,Vehicle registration rc upload fastag process,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1081,BK1081,bill_payments_fastag,medium,Is it possible to utility bills history download BBPS instantly,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1082,BK1082,bill_payments_fastag,medium,Dth subscription recharge online app instantly,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1083,BK1083,bill_payments_fastag,medium,What is the way to recharge my fastag instantly via upi from home,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1084,BK1084,bill_payments_fastag,medium,Set up auto pay for utility bills app,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1085,BK1085,bill_payments_fastag,medium,How do i utility bills history download BBPS online,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1086,BK1086,bill_payments_fastag,medium,Postpaid mobile recharge failed but money got deducted,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1087,BK1087,bill_payments_fastag,medium,Is it possible to recharge failed and money deducted,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1088,BK1088,bill_payments_fastag,medium,Can you tell me how to mobile postpaid and prepaid recharge steps on the website,"Pay utility bills (Electricity, Gas, Water, DTH, Mobile) instantly using the Bharat Bill Payment System (BBPS) in our Mobile App under Bill Payments. Apply for FASTag online (App -> FASTag) by uploading your vehicle RC, and recharge it instantly using UPI."
1089,BK1089,general_help,low,What services can this ai assist me with,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1090,BK1090,general_help,low,How to use this online virtual assistant,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1091,BK1091,general_help,low,Explain chatbot capabilities,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1092,BK1092,general_help,low,I need help with bank services,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1093,BK1093,general_help,low,Show me how to greetings hello hi customer helper,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1094,BK1094,general_help,low,I need to what can i ask this assistant about,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1095,BK1095,general_help,low,I want to how to use this online virtual assistant on the website,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1096,BK1096,general_help,low,Greetings hello hi customer helper,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1097,BK1097,general_help,low,Tell me how I can who are you and what do you do,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1098,BK1098,general_help,low,What are your capabilities,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1099,BK1099,general_help,low,How to are you an artificial intelligence chatbot,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1100,BK1100,general_help,low,Chatbot menu list for customer care,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1101,BK1101,general_help,low,Please guide me on how to are you an artificial intelligence chatbot,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1102,BK1102,general_help,low,Introduce yourself and what capabilities you have,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1103,BK1103,general_help,low,Please help me to are you an artificial intelligence chatbot now,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1104,BK1104,general_help,low,What are your capabilities without visiting branch,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1105,BK1105,general_help,low,Who are you and what do you do,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1106,BK1106,general_help,low,How to what are your capabilities safely,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1107,BK1107,general_help,low,Give me list of questions you answer,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1108,BK1108,general_help,low,Please help me to what are your capabilities without visiting branch,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1109,BK1109,general_help,low,How do i how to use this online virtual assistant from home,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1110,BK1110,general_help,low,How can you help me today,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1111,BK1111,general_help,low,Are you an artificial intelligence chatbot,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
